branch,case,dt,stream_id,base_seed,stream_seed,split,relative_path,sha256
modes,equilibrium_dt1e-3,0.001,35,2026090803,12345801930623468501,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_035.f64,119792394efbf3e9637f171d5c77cf52aee03060aa7624c3fb4e7c883cbb58f1
density,equilibrium_dt1e-3,0.001,36,2026090803,10631937945715660916,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_036.f64,bd32bbb237ed9cbc19c4da041db72588496cc1ddd721f5e0322fc8439622ee27
modes,equilibrium_dt1e-3,0.001,36,2026090803,10631937945715660916,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_036.f64,bd32bbb237ed9cbc19c4da041db72588496cc1ddd721f5e0322fc8439622ee27
density,equilibrium_dt1e-3,0.001,37,2026090803,4611659118648933982,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_037.f64,bb085d4c684c0cfdccde314ac7b5ce352f498ae71a2ef2e2a366afa15c90c0c9
modes,equilibrium_dt1e-3,0.001,37,2026090803,4611659118648933982,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_037.f64,bb085d4c684c0cfdccde314ac7b5ce352f498ae71a2ef2e2a366afa15c90c0c9
density,equilibrium_dt1e-3,0.001,38,2026090803,9966817477003180971,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_038.f64,305c379d717d1af7cfcd0645e17dcd2baf909ba8a6104fa2c3f26c4ec79b7ba0
modes,equilibrium_dt1e-3,0.001,38,2026090803,9966817477003180971,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_038.f64,305c379d717d1af7cfcd0645e17dcd2baf909ba8a6104fa2c3f26c4ec79b7ba0
density,equilibrium_dt1e-3,0.001,39,2026090803,17810954901491187968,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_039.f64,47f42f8e44b6782e222e4307b65ce54897b1d2c87f677e99b48f8bc3560ab247
modes,equilibrium_dt1e-3,0.001,39,2026090803,17810954901491187968,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_039.f64,47f42f8e44b6782e222e4307b65ce54897b1d2c87f677e99b48f8bc3560ab247
density,equilibrium_dt1e-3,0.001,40,2026090803,10898138289410567683,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_040.f64,9e7125b8fc1862a89d6b76e11ecd61d3ea2cf0f16d8fdd68b1a892155515fd26
modes,equilibrium_dt1e-3,0.001,40,2026090803,10898138289410567683,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_040.f64,9e7125b8fc1862a89d6b76e11ecd61d3ea2cf0f16d8fdd68b1a892155515fd26
density,equilibrium_dt1e-3,0.001,41,2026090803,8985910038110432338,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_041.f64,e2279b19f2ccc2511bd8bc3e0c9b7b8ea875c8f9068555784573b43e1582b746
modes,equilibrium_dt1e-3,0.001,41,2026090803,8985910038110432338,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_041.f64,e2279b19f2ccc2511bd8bc3e0c9b7b8ea875c8f9068555784573b43e1582b746
density,equilibrium_dt1e-3,0.001,42,2026090803,4516840864792931032,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_042.f64,9d624bcacda5032a2af93f923df33e62b89f0c420c39c5044b68a54841b6266d
modes,equilibrium_dt1e-3,0.001,42,2026090803,4516840864792931032,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_042.f64,9d624bcacda5032a2af93f923df33e62b89f0c420c39c5044b68a54841b6266d
density,equilibrium_dt1e-3,0.001,43,2026090803,13542269657769644629,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_043.f64,9067a636d3858302d469ee734e41e4d1ac3020dedec6585f02274b24f1c5c8a4
modes,equilibrium_dt1e-3,0.001,43,2026090803,13542269657769644629,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_043.f64,9067a636d3858302d469ee734e41e4d1ac3020dedec6585f02274b24f1c5c8a4
density,equilibrium_dt1e-3,0.001,44,2026090803,9716551165196958283,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_044.f64,70b2ed6ec91411f951a22fb9f8ebd733fc12be559530e8e82fe5ce72f3dbcfbd
modes,equilibrium_dt1e-3,0.001,44,2026090803,9716551165196958283,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_044.f64,70b2ed6ec91411f951a22fb9f8ebd733fc12be559530e8e82fe5ce72f3dbcfbd
density,equilibrium_dt1e-3,0.001,45,2026090803,12118747821599785197,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_045.f64,1a7f96cc82451daac7e09758c2a5d0c10d2c8cdf2f29752c6185f5917198762d
modes,equilibrium_dt1e-3,0.001,45,2026090803,12118747821599785197,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_045.f64,1a7f96cc82451daac7e09758c2a5d0c10d2c8cdf2f29752c6185f5917198762d
density,equilibrium_dt1e-3,0.001,46,2026090803,14684925522269254736,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_046.f64,9ac0dbb7fd1c6dc2cc2474ef578e50552c1e08a57f360abae98e2081491770ce
modes,equilibrium_dt1e-3,0.001,46,2026090803,14684925522269254736,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_046.f64,9ac0dbb7fd1c6dc2cc2474ef578e50552c1e08a57f360abae98e2081491770ce
density,equilibrium_dt1e-3,0.001,47,2026090803,1854190732743515745,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_047.f64,44487296bae0eb93d66a92fac8477087cc8c70e058cb3b6892dcb5d70358d0ec
modes,equilibrium_dt1e-3,0.001,47,2026090803,1854190732743515745,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_047.f64,44487296bae0eb93d66a92fac8477087cc8c70e058cb3b6892dcb5d70358d0ec
density,equilibrium_dt1e-3,0.001,48,2026090803,14645471597957987452,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_048.f64,0446346ebf2d69ce95ccd3597eae48d5643b46c7d096fdb603f2ccb6eaf7489f
modes,equilibrium_dt1e-3,0.001,48,2026090803,14645471597957987452,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_048.f64,0446346ebf2d69ce95ccd3597eae48d5643b46c7d096fdb603f2ccb6eaf7489f
density,equilibrium_dt1e-3,0.001,49,2026090803,6387884111795889624,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_049.f64,7cba8dfaa2c5e766f80c99ecae25633f107f85f67b1af076a0cecec37dcb0970
modes,equilibrium_dt1e-3,0.001,49,2026090803,6387884111795889624,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_049.f64,7cba8dfaa2c5e766f80c99ecae25633f107f85f67b1af076a0cecec37dcb0970
density,equilibrium_dt1e-3,0.001,50,2026090803,7796940157079484787,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_050.f64,96cd237db1a7ea2836a781aa0adf67ad4f62aeb3b54848c39ccb48858c3c3e13
modes,equilibrium_dt1e-3,0.001,50,2026090803,7796940157079484787,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_050.f64,96cd237db1a7ea2836a781aa0adf67ad4f62aeb3b54848c39ccb48858c3c3e13
density,equilibrium_dt1e-3,0.001,51,2026090803,11316117335608166199,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_051.f64,af2c8b4fab9120d5c680bf1dde918b8808be391ea291fa21a448d6a286abf18f
modes,equilibrium_dt1e-3,0.001,51,2026090803,11316117335608166199,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_051.f64,af2c8b4fab9120d5c680bf1dde918b8808be391ea291fa21a448d6a286abf18f
density,equilibrium_dt1e-3,0.001,52,2026090803,1035415793376337120,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_052.f64,3f0636fb55b13f2d1ed4a0e3aa468f6ef48b522eb1abeec229f79de52aef2b38
modes,equilibrium_dt1e-3,0.001,52,2026090803,1035415793376337120,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_052.f64,3f0636fb55b13f2d1ed4a0e3aa468f6ef48b522eb1abeec229f79de52aef2b38
density,equilibrium_dt1e-3,0.001,53,2026090803,13656630839414032970,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_053.f64,12341ae7a1febd987f8fa874bc7b8e368a4d714d6e87161a252ef341816e7f5f
modes,equilibrium_dt1e-3,0.001,53,2026090803,13656630839414032970,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_053.f64,12341ae7a1febd987f8fa874bc7b8e368a4d714d6e87161a252ef341816e7f5f
density,equilibrium_dt1e-3,0.001,54,2026090803,2774903683291402355,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_054.f64,217e7e817833288f2bd39a5b20d1213ae3370c37c577befede34965d49cb1321
modes,equilibrium_dt1e-3,0.001,54,2026090803,2774903683291402355,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_054.f64,217e7e817833288f2bd39a5b20d1213ae3370c37c577befede34965d49cb1321
density,equilibrium_dt1e-3,0.001,55,2026090803,10162597089919681366,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_055.f64,b3334161b42e2d25e33efa7f0c57bb72777b980b34a526b99f4d65e03c427a13
modes,equilibrium_dt1e-3,0.001,55,2026090803,10162597089919681366,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_055.f64,b3334161b42e2d25e33efa7f0c57bb72777b980b34a526b99f4d65e03c427a13
density,equilibrium_dt1e-3,0.001,56,2026090803,1979965865155544003,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_056.f64,70b9b63b69e75487891c3afb44d89837f0a51cf7c122653fb635e42b8d1db5e2
modes,equilibrium_dt1e-3,0.001,56,2026090803,1979965865155544003,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_056.f64,70b9b63b69e75487891c3afb44d89837f0a51cf7c122653fb635e42b8d1db5e2
density,equilibrium_dt1e-3,0.001,57,2026090803,6570401309702267345,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_057.f64,25f4ba476a775b731507a89a384f6d659788168ec5370bfb99685dc51ffb4920
modes,equilibrium_dt1e-3,0.001,57,2026090803,6570401309702267345,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_057.f64,25f4ba476a775b731507a89a384f6d659788168ec5370bfb99685dc51ffb4920
density,equilibrium_dt1e-3,0.001,58,2026090803,7603190699537648028,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_058.f64,4721801fe0815047e836795cc59aa4a8e8857bf33f3744ce4d40489e967e47a8
modes,equilibrium_dt1e-3,0.001,58,2026090803,7603190699537648028,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_058.f64,4721801fe0815047e836795cc59aa4a8e8857bf33f3744ce4d40489e967e47a8
density,equilibrium_dt1e-3,0.001,59,2026090803,10127541591160389518,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_059.f64,ed411260d4120af21e508828ad8a4dff9ec58588e345b2d8e40340f5fa42988c
modes,equilibrium_dt1e-3,0.001,59,2026090803,10127541591160389518,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_059.f64,ed411260d4120af21e508828ad8a4dff9ec58588e345b2d8e40340f5fa42988c
density,equilibrium_dt1e-3,0.001,60,2026090803,10503655782807640837,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_060.f64,4293698da45a677fc4bea514688232324cbe515b4e37ac00bd5c20fa305dcc93
modes,equilibrium_dt1e-3,0.001,60,2026090803,10503655782807640837,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_060.f64,4293698da45a677fc4bea514688232324cbe515b4e37ac00bd5c20fa305dcc93
density,equilibrium_dt1e-3,0.001,61,2026090803,13506523191562134550,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_061.f64,646ad035666858f958279b81866b76a9d6351303e62fc2c5b64593f771a3d5e9
modes,equilibrium_dt1e-3,0.001,61,2026090803,13506523191562134550,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_061.f64,646ad035666858f958279b81866b76a9d6351303e62fc2c5b64593f771a3d5e9
density,equilibrium_dt1e-3,0.001,62,2026090803,14662353000999938416,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_062.f64,b4cfd5b121fe85e9d30901e13134c5b7d76370a50b60a2885e541faf1b3cf51c
modes,equilibrium_dt1e-3,0.001,62,2026090803,14662353000999938416,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_062.f64,b4cfd5b121fe85e9d30901e13134c5b7d76370a50b60a2885e541faf1b3cf51c
density,equilibrium_dt1e-3,0.001,63,2026090803,14550691916761226435,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_063.f64,07cfca5a5b584372f4d0a1d2508f5db5e49271151f3d8a16a5401471aa62fa13
modes,equilibrium_dt1e-3,0.001,63,2026090803,14550691916761226435,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt1e-3/stream_063.f64,07cfca5a5b584372f4d0a1d2508f5db5e49271151f3d8a16a5401471aa62fa13
density,equilibrium_dt2p5e-4,0.00025,0,2026090804,4057507823623297848,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_000.f64,c2d0e892a2d59ae32f6add6f52bb9be0bba6b0c349b10a62ee7c25f562a3f7fc
modes,equilibrium_dt2p5e-4,0.00025,0,2026090804,4057507823623297848,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_000.f64,c2d0e892a2d59ae32f6add6f52bb9be0bba6b0c349b10a62ee7c25f562a3f7fc
density,equilibrium_dt2p5e-4,0.00025,1,2026090804,6572708561519843472,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_001.f64,d7c875f5911c671fe8c316a63533ab5715c914dec6e20acf05e893ebed1f884a
modes,equilibrium_dt2p5e-4,0.00025,1,2026090804,6572708561519843472,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_001.f64,d7c875f5911c671fe8c316a63533ab5715c914dec6e20acf05e893ebed1f884a
density,equilibrium_dt2p5e-4,0.00025,2,2026090804,9101777578819793901,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_002.f64,7c0348bbd6a52e4ed6e029de82a85f94a91d050777895ee69414e682363606b3
modes,equilibrium_dt2p5e-4,0.00025,2,2026090804,9101777578819793901,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_002.f64,7c0348bbd6a52e4ed6e029de82a85f94a91d050777895ee69414e682363606b3
density,equilibrium_dt2p5e-4,0.00025,3,2026090804,15648080240813438970,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_003.f64,97f245c5136dd1e500bc0438a140e244685700b78a55b406a95004613972d77e
modes,equilibrium_dt2p5e-4,0.00025,3,2026090804,15648080240813438970,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_003.f64,97f245c5136dd1e500bc0438a140e244685700b78a55b406a95004613972d77e
density,equilibrium_dt2p5e-4,0.00025,4,2026090804,13538315432253127781,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_004.f64,b74f4c10bb35153d33e55e698b05e7a3fe26514cb015006e91c95cdf9b43f315
modes,equilibrium_dt2p5e-4,0.00025,4,2026090804,13538315432253127781,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_004.f64,b74f4c10bb35153d33e55e698b05e7a3fe26514cb015006e91c95cdf9b43f315
density,equilibrium_dt2p5e-4,0.00025,5,2026090804,6092010954228587509,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_005.f64,cc69407d80a0f6bf907f67b8992614a5042cd6d7a5a9176f66bf699be41dd005
modes,equilibrium_dt2p5e-4,0.00025,5,2026090804,6092010954228587509,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_005.f64,cc69407d80a0f6bf907f67b8992614a5042cd6d7a5a9176f66bf699be41dd005
density,equilibrium_dt2p5e-4,0.00025,6,2026090804,13020099792000644922,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_006.f64,12b346f3cf4d88e963c4b661dcacca4c913d22e0792b157a7b041e63bcdf059b
modes,equilibrium_dt2p5e-4,0.00025,6,2026090804,13020099792000644922,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_006.f64,12b346f3cf4d88e963c4b661dcacca4c913d22e0792b157a7b041e63bcdf059b
density,equilibrium_dt2p5e-4,0.00025,7,2026090804,13706832307661128380,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_007.f64,28e78f451bd8ef186bb4f4150da60e46a96699e43be221bc4c8ae8d12c84ed1f
modes,equilibrium_dt2p5e-4,0.00025,7,2026090804,13706832307661128380,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_007.f64,28e78f451bd8ef186bb4f4150da60e46a96699e43be221bc4c8ae8d12c84ed1f
density,equilibrium_dt2p5e-4,0.00025,8,2026090804,4531352714030446351,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_008.f64,8aca78cda927c2c350de87aae35ac0f2d1e44d26d3eb83ea9fa75c7d570aebb7
modes,equilibrium_dt2p5e-4,0.00025,8,2026090804,4531352714030446351,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_008.f64,8aca78cda927c2c350de87aae35ac0f2d1e44d26d3eb83ea9fa75c7d570aebb7
density,equilibrium_dt2p5e-4,0.00025,9,2026090804,12062727968816545738,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_009.f64,966aaeb759df87f19d43bd7bff0942824169bb1ace679a4889eb6d0ee1759055
modes,equilibrium_dt2p5e-4,0.00025,9,2026090804,12062727968816545738,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_009.f64,966aaeb759df87f19d43bd7bff0942824169bb1ace679a4889eb6d0ee1759055
density,equilibrium_dt2p5e-4,0.00025,10,2026090804,14911028413807520358,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_010.f64,e1468e54757560b6fb926bb3cd6e510eebc6a7833120da0eca111663a0760bcd
modes,equilibrium_dt2p5e-4,0.00025,10,2026090804,14911028413807520358,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_010.f64,e1468e54757560b6fb926bb3cd6e510eebc6a7833120da0eca111663a0760bcd
density,equilibrium_dt2p5e-4,0.00025,11,2026090804,4691784530038531843,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_011.f64,5bf2d6e16912f6bb70988fcd217d3b9059eaf62f8991c67683b10a2466de8e19
modes,equilibrium_dt2p5e-4,0.00025,11,2026090804,4691784530038531843,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_011.f64,5bf2d6e16912f6bb70988fcd217d3b9059eaf62f8991c67683b10a2466de8e19
density,equilibrium_dt2p5e-4,0.00025,12,2026090804,6988226954379013975,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_012.f64,7e5607e9a4f3ccb363aa93941751c44152ad4a885fcc176750841db2aceaba4b
modes,equilibrium_dt2p5e-4,0.00025,12,2026090804,6988226954379013975,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_012.f64,7e5607e9a4f3ccb363aa93941751c44152ad4a885fcc176750841db2aceaba4b
density,equilibrium_dt2p5e-4,0.00025,13,2026090804,15322577564840580277,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_013.f64,2d8f7e8daaa93872c3e8e46bdbff742b68e5b3fcd8ea8d1f73b396c1ece74b5d
modes,equilibrium_dt2p5e-4,0.00025,13,2026090804,15322577564840580277,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_013.f64,2d8f7e8daaa93872c3e8e46bdbff742b68e5b3fcd8ea8d1f73b396c1ece74b5d
density,equilibrium_dt2p5e-4,0.00025,14,2026090804,6439283519326314739,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_014.f64,c164051365d37656acd9f3836de66d2a1f50d970cb616afb28637ccf507f0bad
modes,equilibrium_dt2p5e-4,0.00025,14,2026090804,6439283519326314739,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_014.f64,c164051365d37656acd9f3836de66d2a1f50d970cb616afb28637ccf507f0bad
density,equilibrium_dt2p5e-4,0.00025,15,2026090804,16120820935522872609,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_015.f64,1e4a1ad394209168c4fe01cd0275a4ecfa6bf18478546e506ea3b9e55e8b6d3d
modes,equilibrium_dt2p5e-4,0.00025,15,2026090804,16120820935522872609,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_015.f64,1e4a1ad394209168c4fe01cd0275a4ecfa6bf18478546e506ea3b9e55e8b6d3d
density,equilibrium_dt2p5e-4,0.00025,16,2026090804,15996007332443411599,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_016.f64,b6da891f5ad7b8cf60b146d4b575c2bbddeac46af0509f7d15fed0d7a347c913
modes,equilibrium_dt2p5e-4,0.00025,16,2026090804,15996007332443411599,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_016.f64,b6da891f5ad7b8cf60b146d4b575c2bbddeac46af0509f7d15fed0d7a347c913
density,equilibrium_dt2p5e-4,0.00025,17,2026090804,15907736861189312515,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_017.f64,f751691cdc1b01caed43c57ac8d25f7379f14a4b2087afa22861acfb2576c803
modes,equilibrium_dt2p5e-4,0.00025,17,2026090804,15907736861189312515,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_017.f64,f751691cdc1b01caed43c57ac8d25f7379f14a4b2087afa22861acfb2576c803
density,equilibrium_dt2p5e-4,0.00025,18,2026090804,5277152596870385231,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_018.f64,f44a2abf185979a59a84dcaefb1c064877b73ff4f1b12ebcaa4bce410130b83e
modes,equilibrium_dt2p5e-4,0.00025,18,2026090804,5277152596870385231,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_018.f64,f44a2abf185979a59a84dcaefb1c064877b73ff4f1b12ebcaa4bce410130b83e
density,equilibrium_dt2p5e-4,0.00025,19,2026090804,3679838020796674265,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_019.f64,32635943d1403017de3539052efc8f134a55eb5b23b05f01f5d40277bc01cb18
modes,equilibrium_dt2p5e-4,0.00025,19,2026090804,3679838020796674265,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_019.f64,32635943d1403017de3539052efc8f134a55eb5b23b05f01f5d40277bc01cb18
density,equilibrium_dt2p5e-4,0.00025,20,2026090804,9616964345046106394,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_020.f64,f91409b41550c65768a2bf9cbfc86bb3a04db6f6131c8d45f33cd83985a43746
modes,equilibrium_dt2p5e-4,0.00025,20,2026090804,9616964345046106394,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_020.f64,f91409b41550c65768a2bf9cbfc86bb3a04db6f6131c8d45f33cd83985a43746
density,equilibrium_dt2p5e-4,0.00025,21,2026090804,9197161869826992864,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_021.f64,cd7601114ad6f24bc98256f836c19e39ed1d1b3a1a8eed8cbaa1d223da41dd21
modes,equilibrium_dt2p5e-4,0.00025,21,2026090804,9197161869826992864,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_021.f64,cd7601114ad6f24bc98256f836c19e39ed1d1b3a1a8eed8cbaa1d223da41dd21
density,equilibrium_dt2p5e-4,0.00025,22,2026090804,8003897110707173910,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_022.f64,a293342b3ac85e1adcf1a9c63013ac83e0938c3a661fc590394a2eb3a629f7d2
modes,equilibrium_dt2p5e-4,0.00025,22,2026090804,8003897110707173910,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_022.f64,a293342b3ac85e1adcf1a9c63013ac83e0938c3a661fc590394a2eb3a629f7d2
density,equilibrium_dt2p5e-4,0.00025,23,2026090804,6292305800315998705,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/equilibrium_dt2p5e-4/stream_023.f64,86f8b302191d2216d7030b077b3b7afaf455f895afc7408929601218e4bfb6c7
